Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price
2/25/2022,NATIONAL,VEGETABLES,CACTUS LEAF (NOPALES),,,,per pound,77,0.93
2/25/2022,NATIONAL,VEGETABLES,CARROTS,,,,1 lb bag,90,1.05
2/25/2022,NATIONAL,VEGETABLES,CARROTS,,,,2 lb bag,208,1.69
2/25/2022,NATIONAL,VEGETABLES,CARROTS,,,,per bunch,7,1.99
2/25/2022,NATIONAL,VEGETABLES,CARROTS,,,,per pound,214,0.55
2/25/2022,NATIONAL,VEGETABLES,CARROTS,BABY PEELED,,,1 lb bag,"1,157",1.09
2/25/2022,NATIONAL,VEGETABLES,CARROTS,BABY PEELED,,,2 lb bag,"1,046",2.33
2/25/2022,NATIONAL,VEGETABLES,CAULIFLOWER,,,,each,"1,091",2.87
2/25/2022,NATIONAL,VEGETABLES,CAULIFLOWER,,,,per pound,"1,007",1.33
2/25/2022,NATIONAL,VEGETABLES,CELERY,,,,each,953,1.27
2/25/2022,NATIONAL,VEGETABLES,CELERY,,,,per pound,233,1
2/25/2022,NATIONAL,VEGETABLES,CELERY,HEARTS,,,each,77,2.55
2/25/2022,NATIONAL,VEGETABLES,CHAYOTE,,,,each,354,0.69
2/25/2022,NATIONAL,VEGETABLES,CHAYOTE,,,,per pound,13,0.78
2/25/2022,NATIONAL,VEGETABLES,COLLARD GREENS,,,,1 lb bag,695,3.05
2/25/2022,NATIONAL,VEGETABLES,COLLARD GREENS,,,,per bunch,83,2.19
2/25/2022,NATIONAL,VEGETABLES,CORN-SWEET,,,,each,604,0.62
2/25/2022,NATIONAL,VEGETABLES,CUCUMBERS,,,,each,"4,206",0.69
2/25/2022,NATIONAL,VEGETABLES,CUCUMBERS,,,,per pound,10,0.79
2/25/2022,NATIONAL,VEGETABLES,CUCUMBERS,LONG SEEDLESS,,Greenhouse,each,"2,056",1.18
2/25/2022,NATIONAL,VEGETABLES,EGGPLANT,,,,per pound,255,1.21
2/25/2022,NATIONAL,VEGETABLES,GARLIC,,,,per pound,"1,240",2.9
2/25/2022,NATIONAL,VEGETABLES,GARLIC,,,,per sleeve,82,1.99
2/25/2022,NATIONAL,VEGETABLES,KALE GREENS,,,,1 lb bag,566,3.03
2/25/2022,NATIONAL,VEGETABLES,KALE GREENS,,,,per bunch,39,0.84
2/25/2022,NATIONAL,VEGETABLES,KALE GREENS,,,,per pound,5,0.79
2/25/2022,NATIONAL,VEGETABLES,"LETTUCE, BOSTON",,,,each,6,1.49
2/25/2022,NATIONAL,VEGETABLES,"LETTUCE, GREEN LEAF",,,,each,467,1.68
2/25/2022,NATIONAL,VEGETABLES,"LETTUCE, GREEN LEAF",,,,per pound,116,1.89
2/25/2022,NATIONAL,VEGETABLES,"LETTUCE, ICEBERG",,,,each,"2,312",1.29
2/25/2022,NATIONAL,VEGETABLES,"LETTUCE, ICEBERG",,,,per pound,34,0.79
2/25/2022,NATIONAL,VEGETABLES,"LETTUCE, RED LEAF",,,,each,425,1.7
2/25/2022,NATIONAL,VEGETABLES,"LETTUCE, RED LEAF",,,,per pound,116,1.89
2/25/2022,NATIONAL,VEGETABLES,"LETTUCE, ROMAINE",,,,each,409,1.87
2/25/2022,NATIONAL,VEGETABLES,"LETTUCE, ROMAINE",,,,per pound,25,1.69
2/25/2022,NATIONAL,VEGETABLES,"LETTUCE, ROMAINE",HEARTS,,,3 count package,"2,507",3.21
2/25/2022,NATIONAL,VEGETABLES,MUSHROOMS,PORTOBELLA,,,6 oz package,249,3
2/25/2022,NATIONAL,VEGETABLES,MUSHROOMS,PORTOBELLA,,,8 oz package,14,2.45
2/25/2022,NATIONAL,VEGETABLES,MUSHROOMS,WHITE,,,8 oz package,723,2.17
2/25/2022,NATIONAL,VEGETABLES,MUSHROOMS,WHITE,,,per pound,36,3.69
2/25/2022,NATIONAL,VEGETABLES,MUSTARD,,,,1 lb bag,502,3
2/25/2022,NATIONAL,VEGETABLES,ONIONS GREEN,,,,per bunch,991,0.83
2/25/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",GREEN,,,each,"3,510",0.82
2/25/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",GREEN,,,per pound,482,1.38
2/25/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",ORANGE,,,each,"1,597",1.3
2/25/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",ORANGE,,Greenhouse,each,548,1.61
2/25/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",ORANGE,,,per pound,471,2.78
2/25/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",RED,,,each,"2,067",1.21
2/25/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",RED,,Greenhouse,each,548,1.61
2/25/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",RED,,,per pound,"1,296",2.2
2/25/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",YELLOW,,Greenhouse,each,548,1.61
2/25/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",YELLOW,,,each,"1,622",1.3
2/25/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",YELLOW,,,per pound,529,2.73
2/25/2022,NATIONAL,VEGETABLES,"PEPPERS, OTHER",JALAPENO,,,per pound,757,0.88
2/25/2022,NATIONAL,VEGETABLES,"PEPPERS, OTHER",MIXED MINI SWEET TYPES,,,1 lb package,864,2.84
2/25/2022,NATIONAL,VEGETABLES,"PEPPERS, OTHER",SERRANO,,,per pound,345,0.75
2/25/2022,NATIONAL,VEGETABLES,RADISHES,,,,1 lb bag,97,1.36
2/25/2022,NATIONAL,VEGETABLES,RADISHES,,,,per bunch,333,0.77
2/25/2022,NATIONAL,VEGETABLES,SALAD,MIXED TYPES,,,1 lb bag,227,4.45
2/25/2022,NATIONAL,VEGETABLES,SALAD,MIXED TYPES,,,10 - 12 oz package,"2,164",3.17
2/25/2022,NATIONAL,VEGETABLES,SALAD,MIXED TYPES,,,5 - 9 oz package,"2,194",2.43
2/25/2022,NATIONAL,VEGETABLES,SPINACH,,,,per bunch,113,0.99
2/25/2022,NATIONAL,VEGETABLES,SPINACH,"FLAT, BABY TYPE",,,10 oz package,21,2.32
2/25/2022,NATIONAL,VEGETABLES,SPINACH,"FLAT, BABY TYPE",,,5 - 6 oz package,184,3
2/25/2022,NATIONAL,VEGETABLES,SPINACH,"FLAT, BABY TYPE",,,8 oz package,329,1.98
2/25/2022,NATIONAL,VEGETABLES,SQUASH,ACORN,,,per pound,323,1.22
2/25/2022,NATIONAL,VEGETABLES,SQUASH,BUTTERNUT,,,per pound,437,1.16
2/25/2022,NATIONAL,VEGETABLES,SQUASH,GREY,,,per pound,505,0.85
2/25/2022,NATIONAL,VEGETABLES,SQUASH,SPAGHETTI,,,per pound,339,1.21
2/25/2022,NATIONAL,VEGETABLES,SQUASH,YELLOW CROOKNECK/STRAIGHTNECK,,,per pound,"1,780",1.41
2/25/2022,NATIONAL,VEGETABLES,SQUASH,ZUCCHINI,,,per pound,"3,118",1.34
2/25/2022,NATIONAL,VEGETABLES,SWEET POTATOES,,,,per pound,626,0.98
2/25/2022,NATIONAL,VEGETABLES,TOMATILLOS,,,,per pound,722,0.82
2/25/2022,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,428",1.78
2/25/2022,NATIONAL,VEGETABLES,TOMATOES,VINE RIPE - HEIRLOOM VARIETIES,,,per pound,48,2.33
2/25/2022,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,148,1.81
2/25/2022,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"2,632",1.74
2/25/2022,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"2,638",1.69
2/25/2022,NATIONAL,VEGETABLES,"TOMATOES, CHERRY",,,,1 pint package,35,1.63
2/25/2022,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"2,156",2.09
2/25/2022,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,539,2.69
2/25/2022,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"4,491",1.06
2/25/2022,NATIONAL,VEGETABLES,TURNIP TOPS GREENS,,,,1 lb bag,502,3
3/4/2022,NATIONAL,FRUITS,APPLE PEARS,,,,per pound,10,1.99
3/4/2022,NATIONAL,FRUITS,APPLES,BRAEBURN,,,3 lb bag,10,3.99
3/4/2022,NATIONAL,FRUITS,APPLES,BRAEBURN,,,per pound,81,1.59
3/4/2022,NATIONAL,FRUITS,APPLES,FUJI,,,2 lb bag,146,3.99
3/4/2022,NATIONAL,FRUITS,APPLES,FUJI,,,3 lb bag,386,3.63
3/4/2022,NATIONAL,FRUITS,APPLES,FUJI,,,per pound,"1,461",1.29
3/4/2022,NATIONAL,FRUITS,APPLES,GALA,,,2 lb bag,235,3.6
3/4/2022,NATIONAL,FRUITS,APPLES,GALA,,,3 lb bag,237,3.95
3/4/2022,NATIONAL,FRUITS,APPLES,GALA,,,5 lb bag,312,4.95
3/4/2022,NATIONAL,FRUITS,APPLES,GALA,,,per pound,"1,597",1.77
3/4/2022,NATIONAL,FRUITS,APPLES,GOLDEN DELICIOUS,,,3 lb bag,46,3.9
3/4/2022,NATIONAL,FRUITS,APPLES,GOLDEN DELICIOUS,,,5 lb bag,213,3.53
3/4/2022,NATIONAL,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,84,1.28
3/4/2022,NATIONAL,FRUITS,APPLES,GRANNY SMITH,,,per pound,"1,584",1.86
3/4/2022,NATIONAL,FRUITS,APPLES,HONEYCRISP,,,2 lb bag,"1,135",4.99
3/4/2022,NATIONAL,FRUITS,APPLES,HONEYCRISP,,,per pound,"1,019",2.17
3/4/2022,NATIONAL,FRUITS,APPLES,JONAGOLD,,,3 lb bag,10,4.77
3/4/2022,NATIONAL,FRUITS,APPLES,JONAGOLD,,,per pound,63,1.05
3/4/2022,NATIONAL,FRUITS,APPLES,JONATHAN,,,3 lb bag,8,4.79
3/4/2022,NATIONAL,FRUITS,APPLES,MCINTOSH,,,2 lb bag,46,1.99
3/4/2022,NATIONAL,FRUITS,APPLES,MCINTOSH,,,3 lb bag,348,3.55
3/4/2022,NATIONAL,FRUITS,APPLES,MCINTOSH,,,per pound,36,1.35
3/4/2022,NATIONAL,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,3 lb bag,30,4.51
3/4/2022,NATIONAL,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,"1,581",1.49
3/4/2022,NATIONAL,FRUITS,APPLES,RED DELICIOUS,,,2 lb bag,76,1.95
3/4/2022,NATIONAL,FRUITS,APPLES,RED DELICIOUS,,,3 lb bag,387,3.95
3/4/2022,NATIONAL,FRUITS,APPLES,RED DELICIOUS,,,5 lb bag,72,4.72
3/4/2022,NATIONAL,FRUITS,APPLES,RED DELICIOUS,,,per pound,289,1.38
3/4/2022,NATIONAL,FRUITS,"APPLES, PROCESSED",JUICE,,,128 oz (1 gallon),245,4.83
3/4/2022,NATIONAL,FRUITS,"APPLES, PROCESSED",JUICE,,,64 oz (1/2 gallon),"3,069",2.3
3/4/2022,NATIONAL,FRUITS,"APPLES, PROCESSED",JUICE MARKED CIDER,,,64 oz (1/2 gallon),155,4.35
3/4/2022,NATIONAL,FRUITS,AVOCADOS,HASS,,,each,"3,637",1.27
3/4/2022,NATIONAL,FRUITS,BANANAS,,,,per pound,311,0.58
3/4/2022,NATIONAL,FRUITS,BLACKBERRIES,,,,5.6 - 6 oz package,"5,118",2.59
3/4/2022,NATIONAL,FRUITS,BLUEBERRIES,,,,1 pint package,"4,357",3.22
3/4/2022,NATIONAL,FRUITS,BLUEBERRIES,,,,18 oz package,801,4.41
3/4/2022,NATIONAL,FRUITS,BLUEBERRIES,,,,6 oz package,"2,119",2.57
3/4/2022,NATIONAL,FRUITS,CANTALOUPS,,,,each,"3,799",2.91
3/4/2022,NATIONAL,FRUITS,CANTALOUPS,,,,per pound,384,0.86
3/4/2022,NATIONAL,FRUITS,CHERRIES,RED VARIETIES,,,per pound,891,5.37
3/4/2022,NATIONAL,FRUITS,CLEMENTINES,,,,2 lb bag,669,4.3
3/4/2022,NATIONAL,FRUITS,CLEMENTINES,,,,3 lb bag,"3,223",4.72
3/4/2022,NATIONAL,FRUITS,CLEMENTINES,,,,5 lb package,36,5.99
3/4/2022,NATIONAL,FRUITS,GRAPEFRUIT,RED,,,5 lb bag,83,6.62
3/4/2022,NATIONAL,FRUITS,GRAPEFRUIT,RED,,,each,"1,300",1.27
3/4/2022,NATIONAL,FRUITS,GRAPEFRUIT,RED,,,per pound,77,1.4
3/4/2022,NATIONAL,FRUITS,GRAPES,BLACK SEEDLESS,,,per pound,"1,843",2.52
3/4/2022,NATIONAL,FRUITS,GRAPES,RED GLOBE,,,per pound,890,2.8
3/4/2022,NATIONAL,FRUITS,GRAPES,RED SEEDLESS,,,per pound,"11,047",2.26
3/4/2022,NATIONAL,FRUITS,GRAPES,WHITE SEEDLESS TYPE,,,per pound,"4,709",2.59
3/4/2022,NATIONAL,FRUITS,HONEYDEWS,,,,each,"1,344",3.77
3/4/2022,NATIONAL,FRUITS,HONEYDEWS,,,,per pound,137,0.89
3/4/2022,NATIONAL,FRUITS,KIWIFRUIT,HAYWARD,,,1 lb bag,63,3.15
3/4/2022,NATIONAL,FRUITS,KIWIFRUIT,HAYWARD,,,each,495,0.43
3/4/2022,NATIONAL,FRUITS,LEMONS,,,,2 lb bag,"3,175",3.08
3/4/2022,NATIONAL,FRUITS,LEMONS,,,,each,"3,909",0.66
3/4/2022,NATIONAL,FRUITS,LEMONS,,,,per pound,122,0.78
3/4/2022,NATIONAL,FRUITS,LIMES,,,,each,271,0.6
3/4/2022,NATIONAL,FRUITS,MANGOES,,,,each,"4,166",1.09
3/4/2022,NATIONAL,FRUITS,NECTARINES,VARIOUS WHITE FLESH VARIETIES,,,per pound,74,2.58
3/4/2022,NATIONAL,FRUITS,NECTARINES,VARIOUS YELLOW FLESH VARIETIES,,,per pound,"5,008",2.45
3/4/2022,NATIONAL,FRUITS,ORANGES,NAVEL,,,3 lb bag,856,3.66
3/4/2022,NATIONAL,FRUITS,ORANGES,NAVEL,,,4 lb bag,"1,021",4.83
3/4/2022,NATIONAL,FRUITS,ORANGES,NAVEL,,,8 lb bag,171,5.99
3/4/2022,NATIONAL,FRUITS,ORANGES,NAVEL,,,each,"1,842",1.03
3/4/2022,NATIONAL,FRUITS,ORANGES,NAVEL,,,per pound,"3,631",1.32
3/4/2022,NATIONAL,FRUITS,ORANGES,VALENCIA,,,4 lb bag,67,5.14
3/4/2022,NATIONAL,FRUITS,ORANGES,VALENCIA,,,each,26,0.5
3/4/2022,NATIONAL,FRUITS,PAPAYA,MARADOL/TAINUNG TYPES,,,per pound,434,1.04
3/4/2022,NATIONAL,FRUITS,PAPAYA,SOLO TYPE,,,per pound,148,1.69
3/4/2022,NATIONAL,FRUITS,PEACHES,VARIOUS WHITE FLESH VARIETIES,,,per pound,41,2.31
3/4/2022,NATIONAL,FRUITS,PEACHES,VARIOUS YELLOW FLESH VARIETIES,,,per pound,"4,766",2.49
3/4/2022,NATIONAL,FRUITS,PEARS,BARTLETT,,,per pound,"1,694",1.63
3/4/2022,NATIONAL,FRUITS,PEARS,BOSC,,,per pound,"4,110",1.67
3/4/2022,NATIONAL,FRUITS,PEARS,D'ANJOU,,,3 lb bag,233,3.99
3/4/2022,NATIONAL,FRUITS,PEARS,D'ANJOU,,,per pound,"4,145",1.66
3/4/2022,NATIONAL,FRUITS,PINEAPPLES,,,,each,"3,540",2.5
3/4/2022,NATIONAL,FRUITS,PINEAPPLES,,,,per pound,241,0.69
3/4/2022,NATIONAL,FRUITS,PLUMS,,,,per pound,"1,582",2.91
3/4/2022,NATIONAL,FRUITS,PLUMS,INTERSPECIFIC TYPE,,,per pound,89,2.9
3/4/2022,NATIONAL,FRUITS,PRUNES,,,,per pound,7,3.49
3/4/2022,NATIONAL,FRUITS,RASPBERRIES,RED,,,6 oz package,"3,440",2.8
3/4/2022,NATIONAL,FRUITS,SATSUMA,,,,per pound,40,1.99
3/4/2022,NATIONAL,FRUITS,STRAWBERRIES,,,,1 lb package,"7,130",2.63
3/4/2022,NATIONAL,FRUITS,STRAWBERRIES,,,,2 lb package,348,5.63
3/4/2022,NATIONAL,FRUITS,TANGELOS,,,,3 lb bag,698,3.68
3/4/2022,NATIONAL,FRUITS,TANGELOS,,,,each,596,1.07
3/4/2022,NATIONAL,FRUITS,TANGELOS,,,,per pound,129,1.33
3/4/2022,NATIONAL,FRUITS,TANGERINES,,,,2 lb bag,78,3.54
3/4/2022,NATIONAL,FRUITS,TANGERINES,,,,3 lb bag,"1,761",4.84
3/4/2022,NATIONAL,FRUITS,TANGERINES,,,,5 lb package,545,5.44
3/4/2022,NATIONAL,FRUITS,TANGERINES,,,,each,269,1.66
3/4/2022,NATIONAL,FRUITS,TANGERINES,,,,per pound,907,3.27
3/4/2022,NATIONAL,FRUITS,WATERMELONS,RED FLESH SEEDLESS MINIATURE,,,each,522,4.11
3/4/2022,NATIONAL,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,,,each,391,5.47
3/4/2022,NATIONAL,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,,,per pound,96,0.73
3/4/2022,NATIONAL,VEGETABLES,ARTICHOKES,,,,each,"1,182",2.41
3/4/2022,NATIONAL,VEGETABLES,ASPARAGUS,GREEN,,,per pound,"5,533",2.2
3/4/2022,NATIONAL,VEGETABLES,BEANS,ROUND GREEN TYPE,,,per pound,290,1.25
3/4/2022,NATIONAL,VEGETABLES,BEETS,,,,per bunch,65,1.21
3/4/2022,NATIONAL,VEGETABLES,BEETS,,,,per pound,8,0.59
3/4/2022,NATIONAL,VEGETABLES,BOK CHOY,,,,per pound,3,1.69
3/4/2022,NATIONAL,VEGETABLES,BROCCOLI,,,,per bunch,571,2.17
3/4/2022,NATIONAL,VEGETABLES,BROCCOLI,,,,per pound,77,1.25
3/4/2022,NATIONAL,VEGETABLES,BROCCOLI,BABY HYBRID TYPE,,,per bunch,101,2.1
3/4/2022,NATIONAL,VEGETABLES,BROCCOLI,CROWN CUT,,,per pound,"2,973",1.88
3/4/2022,NATIONAL,VEGETABLES,BRUSSELS SPROUTS,,,,2 lb bag,17,1.99
3/4/2022,NATIONAL,VEGETABLES,BRUSSELS SPROUTS,,,,per pound,"1,868",2.38
3/4/2022,NATIONAL,VEGETABLES,CABBAGE,ROUND GREEN TYPE,,,per pound,"1,454",0.56
3/4/2022,NATIONAL,VEGETABLES,CACTUS LEAF (NOPALES),,,,per pound,233,0.78
3/4/2022,NATIONAL,VEGETABLES,CARROTS,,,,1 lb bag,"1,257",0.98
3/4/2022,NATIONAL,VEGETABLES,CARROTS,,,,2 lb bag,646,1.61
3/4/2022,NATIONAL,VEGETABLES,CARROTS,,,,per bunch,3,2.5
3/4/2022,NATIONAL,VEGETABLES,CARROTS,,,,per pound,243,0.48
3/4/2022,NATIONAL,VEGETABLES,CARROTS,BABY PEELED,,,1 lb bag,"1,315",1.32
3/4/2022,NATIONAL,VEGETABLES,CARROTS,BABY PEELED,,,2 lb bag,475,2.57
3/4/2022,NATIONAL,VEGETABLES,CAULIFLOWER,,,,each,"1,204",2.87
3/4/2022,NATIONAL,VEGETABLES,CAULIFLOWER,,,,per pound,"1,333",1.7
3/4/2022,NATIONAL,VEGETABLES,CELERY,,,,each,487,1.41
3/4/2022,NATIONAL,VEGETABLES,CELERY,,,,per pound,50,1.49
3/4/2022,NATIONAL,VEGETABLES,CELERY,HEARTS,,,each,822,2.44
3/4/2022,NATIONAL,VEGETABLES,CHAYOTE,,,,each,70,0.62
3/4/2022,NATIONAL,VEGETABLES,CHAYOTE,,,,per pound,18,0.95
3/4/2022,NATIONAL,VEGETABLES,CHINESE CABBAGE,,,,per pound,61,1.51
3/4/2022,NATIONAL,VEGETABLES,COLLARD GREENS,,,,1 lb bag,526,2.5
3/4/2022,NATIONAL,VEGETABLES,COLLARD GREENS,,,,per bunch,59,2.5
3/4/2022,NATIONAL,VEGETABLES,COLLARD GREENS,,,,per pound,167,1.76
3/4/2022,NATIONAL,VEGETABLES,CORN-SWEET,,,,each,933,0.55
3/4/2022,NATIONAL,VEGETABLES,CUCUMBERS,,,,each,"3,701",0.6
3/4/2022,NATIONAL,VEGETABLES,CUCUMBERS,LONG SEEDLESS,,Greenhouse,each,"2,716",1.47
3/4/2022,NATIONAL,VEGETABLES,EGGPLANT,,,,each,152,1.79
3/4/2022,NATIONAL,VEGETABLES,EGGPLANT,,,,per pound,513,1.48
3/4/2022,NATIONAL,VEGETABLES,GARLIC,,,,per pound,17,3.29
3/4/2022,NATIONAL,VEGETABLES,GARLIC,,,,per sleeve,120,1.83
3/4/2022,NATIONAL,VEGETABLES,KALE GREENS,,,,1 lb bag,518,2.5
3/4/2022,NATIONAL,VEGETABLES,KALE GREENS,,,,per bunch,30,0.79
3/4/2022,NATIONAL,VEGETABLES,KALE GREENS,,,,per pound,143,1.93
3/4/2022,NATIONAL,VEGETABLES,"LETTUCE, BOSTON",,,,each,8,1.79
3/4/2022,NATIONAL,VEGETABLES,"LETTUCE, GREEN LEAF",,,,each,619,1.7
3/4/2022,NATIONAL,VEGETABLES,"LETTUCE, GREEN LEAF",,,,per pound,63,1.89
3/4/2022,NATIONAL,VEGETABLES,"LETTUCE, ICEBERG",,,,each,950,1.45
3/4/2022,NATIONAL,VEGETABLES,"LETTUCE, ICEBERG",,,,per pound,62,1.66
3/4/2022,NATIONAL,VEGETABLES,"LETTUCE, RED LEAF",,,,each,559,1.73
3/4/2022,NATIONAL,VEGETABLES,"LETTUCE, RED LEAF",,,,per pound,57,1.99
3/4/2022,NATIONAL,VEGETABLES,"LETTUCE, ROMAINE",,,,each,612,1.78
3/4/2022,NATIONAL,VEGETABLES,"LETTUCE, ROMAINE",,,,per pound,18,1.79
3/4/2022,NATIONAL,VEGETABLES,"LETTUCE, ROMAINE",HEARTS,,,3 count package,"1,720",3.13
3/4/2022,NATIONAL,VEGETABLES,MUSHROOMS,PORTOBELLA,,,8 oz package,"1,450",2.01
3/4/2022,NATIONAL,VEGETABLES,MUSHROOMS,WHITE,,,8 oz package,"1,342",1.92
3/4/2022,NATIONAL,VEGETABLES,MUSHROOMS,WHITE,,,per pound,9,3.99
3/4/2022,NATIONAL,VEGETABLES,MUSTARD,,,,1 lb bag,502,2.5
3/4/2022,NATIONAL,VEGETABLES,ONIONS GREEN,,,,per bunch,"1,105",0.71
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",GREEN,,,each,"2,781",0.84
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",GREEN,,,per pound,468,1.57
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",ORANGE,,,each,"2,831",1.3
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",ORANGE,,Greenhouse,each,103,1.44
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",ORANGE,,,per pound,135,3.8
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",ORANGE,,Greenhouse,per pound,175,3.99
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",RED,,,each,"3,952",1.22
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",RED,,Greenhouse,each,370,1.61
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",RED,,Greenhouse,per pound,175,3.99
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",RED,,,per pound,358,2.31
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",YELLOW,,,each,"3,070",1.33
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",YELLOW,,Greenhouse,each,103,1.44
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",YELLOW,,,per pound,244,3.25
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, BELL TYPE",YELLOW,,Greenhouse,per pound,175,3.99
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, OTHER",JALAPENO,,,per pound,"1,543",1.13
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, OTHER",MIXED MINI SWEET TYPES,,,1 lb package,"1,077",2.66
3/4/2022,NATIONAL,VEGETABLES,"PEPPERS, OTHER",SERRANO,,,per pound,310,0.85
3/4/2022,NATIONAL,VEGETABLES,RADISHES,,,,1 lb bag,457,1.89
3/4/2022,NATIONAL,VEGETABLES,RADISHES,,,,per bunch,662,0.95
3/4/2022,NATIONAL,VEGETABLES,SALAD,MIXED TYPES,,,1 lb bag,7,1.5
3/4/2022,NATIONAL,VEGETABLES,SALAD,MIXED TYPES,,,10 - 12 oz package,"2,957",2.54
3/4/2022,NATIONAL,VEGETABLES,SALAD,MIXED TYPES,,,5 - 9 oz package,"2,794",2.74
3/4/2022,NATIONAL,VEGETABLES,SPINACH,,,,per bunch,268,1.33
3/4/2022,NATIONAL,VEGETABLES,SPINACH,"FLAT, BABY TYPE",,,1 lb package,37,3.5
3/4/2022,NATIONAL,VEGETABLES,SPINACH,"FLAT, BABY TYPE",,,10 oz package,38,3.08
3/4/2022,NATIONAL,VEGETABLES,SPINACH,"FLAT, BABY TYPE",,,5 - 6 oz package,470,2.49
3/4/2022,NATIONAL,VEGETABLES,SPINACH,"FLAT, BABY TYPE",,,8 oz package,271,2.3
3/4/2022,NATIONAL,VEGETABLES,SPINACH,"FLAT, BABY TYPE",,,9 oz package,354,2.11
3/4/2022,NATIONAL,VEGETABLES,SQUASH,ACORN,,,per pound,476,1.34
3/4/2022,NATIONAL,VEGETABLES,SQUASH,BUTTERNUT,,,per pound,514,1.31
3/4/2022,NATIONAL,VEGETABLES,SQUASH,GREY,,,per pound,449,0.9
3/4/2022,NATIONAL,VEGETABLES,SQUASH,SPAGHETTI,,,per pound,470,1.35
3/4/2022,NATIONAL,VEGETABLES,SQUASH,YELLOW CROOKNECK/STRAIGHTNECK,,,per pound,"1,560",1.39
3/4/2022,NATIONAL,VEGETABLES,SQUASH,ZUCCHINI,,,per pound,"2,140",1.28
3/4/2022,NATIONAL,VEGETABLES,SWEET POTATOES,,,,per pound,"1,082",1.07
3/4/2022,NATIONAL,VEGETABLES,TOMATILLOS,,,,per pound,950,0.96
3/4/2022,NATIONAL,VEGETABLES,TOMATOES,,,,per pound,"1,855",1.74
3/4/2022,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,,per pound,"1,762",1.67
3/4/2022,NATIONAL,VEGETABLES,TOMATOES,VINE RIPES,,Greenhouse,per pound,493,1.85
3/4/2022,NATIONAL,VEGETABLES,TOMATOES,"VINE RIPES, ON THE VINE",,Greenhouse,per pound,"5,780",1.79
3/4/2022,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,1 pint package,"1,427",2.18
3/4/2022,NATIONAL,VEGETABLES,"TOMATOES, GRAPE TYPE",,,,10 oz package,"1,367",2.56
3/4/2022,NATIONAL,VEGETABLES,"TOMATOES, PLUM TYPE",ROMA,,,per pound,"2,830",1.07
3/4/2022,NATIONAL,VEGETABLES,TURNIP TOPS GREENS,,,,1 lb bag,502,2.5
3/11/2022,NATIONAL,FRUITS,APPLE PEARS,,,,each,5,2.99
3/11/2022,NATIONAL,FRUITS,APPLES,BRAEBURN,,,per pound,93,1.64
3/11/2022,NATIONAL,FRUITS,APPLES,FUJI,,,2 lb bag,255,2.5
